"","Country.Name","Country.Code","Region","Income.Group","Special.Notes","Year","Life.Expectancy","Fertility.Rate","Population"
"5611","Greece","GRC","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1981,73.9694878,2.09,9729350
"5612","Grenada","GRD","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",1981,66.60587805,4.244,90575
"5613","Greenland","GRL","Europe & Central Asia","High income","",1981,63.07487805,2.332,51000
"5614","Guatemala","GTM","Latin America & Caribbean","Lower middle income","",1981,57.6327561,6.161,7310397
"5615","Guam","GUM","East Asia & Pacific","High income","",1981,69.68653659,3.177,106486
"5616","Guyana","GUY","Latin America & Caribbean","Upper middle income","In 2010, the Bureau of Statistics introduced a new series of GDP rebased to year 2006. Current price GDP averaged 63 percent higher than previous estimates.",1981,62.72734146,4.226,787728
"5618","Hong Kong SAR, China","HKG","East Asia & Pacific","High income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Agriculture value added includes mining and quarrying.",1981,75.32439024,1.933,5183400
"5619","Honduras","HND","Latin America & Caribbean","Lower middle income","",1981,60.40585366,6.19,3750843
"5621","Croatia","HRV","Europe & Central Asia","High income","The new reference year for chain linked series is 2010. April 2013 database update: Based on official government statistics, the base year for constant price series changed to 2005.",1981,70.34439024,1.993,4608000
"5622","Haiti","HTI","Latin America & Caribbean","Low income","Fiscal year end: September 30; reporting period for national accounts data: FY. In 2010, the government revised national accounts data following changes in the methodology. Current price series since 1991 and constant price series since 1996 were revised.",1981,51.15685366,6.122,5818673
"5623","Hungary","HUN","Europe & Central Asia","High income","April 2012 database update: Based on data from the Organisation for Economic Co-operation and Development, national accounts data were revised for 1991 onward.",1981,69.13926829,1.88,10711848
"5628","Indonesia","IDN","East Asia & Pacific","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The new base year is 2010. Price valuation is in basic prices.",1981,60.03526829,4.301,150978841
"5630","Isle of Man","IMN","Europe & Central Asia","High income","The new base year is 2013.",1981,NA,NA,65128
"5631","India","IND","South Asia","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2011/12. India reports using SNA 2008.",1981,54.32853659,4.767,713561406
"5632","Ireland","IRL","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1981,72.77778049,3.05,3453000
"5633","Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income","Fiscal year end: March 20; reporting period for national accounts data: FY. Based on data from the Central Bank of Iran, the new base year is 2004/05.",1981,54.12787805,6.516,40209077
"5634","Iraq","IRQ","Middle East & North Africa","Upper middle income","Based on official government statistics, the new base year is 2007.",1981,60.10492683,6.485,14046273
"5635","Iceland","ISL","Europe & Central Asia","High income","",1981,76.52146341,2.33,230755
"5636","Israel","ISR","Middle East & North Africa","High income","Based on official government statistics for chain linked series; the new reference year is 2010.",1981,74.26097561,3.186,3956000
"5637","Italy","ITA","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1981,74.35390244,1.58,56501675
"5638","Jamaica","JAM","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007.",1981,71.681,3.643,2162300
"5639","Jordan","JOR","Middle East & North Africa","Upper middle income","",1981,66.68795122,7.178,2365665
"5640","Japan","JPN","East Asia & Pacific","High income","Fiscal year end: March 31; reporting period for national accounts data: CY.",1981,76.41439024,1.74,117648000
"5641","Kazakhstan","KAZ","Europe & Central Asia","Upper middle income","The new reference year for chain linked series is 2005.",1981,66.70609756,2.95,14683789
"5642","Kenya","KEN","Sub-Saharan Africa","Lower middle income","Fiscal year end: June 30; reporting period for national accounts data: CY. Based on official government statistics; the new base year is 2009.",1981,58.34753659,7.366,16901181
"5643","Kyrgyz Republic","KGZ","Europe & Central Asia","Lower middle income","",1981,63.26363415,4.046,3685800
"5644","Cambodia","KHM","East Asia & Pacific","Lower middle income","",1981,33.44992683,6.042,6774509
"5645","Kiribati","KIR","East Asia & Pacific","Lower middle income","Based on IMF and World Bank data, GDP in current and constant prices have been revised from 2000 onward. Value added components are calculated using shares from the Asian Development Bank.",1981,57.04636585,5.051,60137
"5646","St. Kitts and Nevis","KNA","Latin America & Caribbean","High income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",1981,NA,NA,42978
"5647","Korea, Rep.","KOR","East Asia & Pacific","High income","The new base year is 2010. GDP data are available from 1970 onward while components are revised from 2000 onward only. Historical data in constant prices are linked to preserve growth rates.",1981,66.30926829,2.57,38723248
"5648","Kuwait","KWT","Middle East & North Africa","High income","Fiscal year end: June 30; reporting period for national accounts data: CY. Based on official government statistics; the new base year is 2010.",1981,70.06680488,5.295,1452383
"5650","Lao PDR","LAO","East Asia & Pacific","Lower middle income","",1981,49.34465854,6.315,3317570
"5651","Lebanon","LBN","Middle East & North Africa","Upper middle income","The new reference year is 2010.",1981,68.11343902,3.898,2615753
"5652","Liberia","LBR","Sub-Saharan Africa","Low income","National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars.",1981,46.45892683,6.973,1961795
"5653","Libya","LBY","Middle East & North Africa","Upper middle income","Official statistics for Libya are not available; national accounts data are based on World Bank estimates. The new base year is 2003.",1981,64.87421951,7.023,3318560
"5654","St. Lucia","LCA","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",1981,69.25509756,4.512,119593
"5658","Liechtenstein","LIE","Europe & Central Asia","High income","National accounts from 2013 to 2014 are revised according to the SNA 2008.",1981,NA,NA,26221
"5659","Sri Lanka","LKA","South Asia","Lower middle income","Bureau of Census and Statistics revised national accounts from 2010-2015. Value added is in basic prices; prior to 2010 in producer prices. The new base year is 2010.",1981,68.678,3.319,14847000
"5662","Lesotho","LSO","Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.",1981,54.25419512,5.542,1340694
"5664","Lithuania","LTU","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2015: 1 euro = 3.45280 Lithuanian litas. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.",1981,70.46073171,1.98,3432947
